"Platform","Year_of_Release","Critic_Score","Critic_Count","User_Score","User_Count","ConsoleCompany","TargetAudience","Category","Sales"
"X","2002",80,12,7.9,12,"Xbox","Children","Sports",2.58198889747161
"PSP","2005",78,25,7.4,14,"Sony","Children","Sports",2.29415733870562
"X360","2011",82,23,7.9,29,"Xbox","Teen & Up","Misc",2.29415733870562
"DS","2008",69,46,6.5,15,"Nintendo","Children","Big-Brain",2.88675134594813
"GC","2002",33,6,7.1,19,"Nintendo","Children","Action",2.5
"X360","2010",61,64,7,34,"Xbox","Teen & Up","Action",3.01511344577764
"XOne","2013",36,14,3.1,88,"Xbox","Children","Sports",2.42535625036333
"GC","2005",48,11,6.6,11,"Nintendo","Teen & Up","Action",2.5
"X","2003",58,27,6.4,9,"Xbox","Teen & Up","Action",2.58198889747161
"Wii","2008",70,35,7.8,24,"Nintendo","Teen & Up","Action",2.58198889747161
"GBA","2002",55,4,6.9,8,"Nintendo","Children","Action",2.58198889747161
"GBA","2004",40,5,7.8,5,"Nintendo","Children","Action",2.58198889747161
"X","2005",76,21,7.2,5,"Xbox","Children","Sports",2.58198889747161
"X","2002",69,33,8.5,13,"Xbox","Teen & Up","Sports",2.67261241912424
"X","2006",87,16,5.3,18,"Xbox","Children","Sports",2.58198889747161
"PSP","2006",72,13,2.8,39,"Sony","Children","Big-Brain",2.35702260395516
"WiiU","2013",51,10,5.3,9,"Nintendo","Children","Big-Brain",2.67261241912424
"X","2002",79,9,7.8,5,"Xbox","Children","Sports",2.58198889747161
"DS","2006",70,6,7.5,15,"Nintendo","Children","Sports",2.42535625036333
"X360","2012",75,21,8.8,20,"Xbox","Teen & Up","Big-Brain",2.67261241912424
"PS3","2007",64,23,6,41,"Sony","Teen & Up","Big-Brain",2.42535625036333
"PSV","2012",58,57,5.1,103,"Sony","Teen & Up","Action",3.01511344577764
"DS","2007",57,16,6.4,11,"Nintendo","Children","Big-Brain",2.29415733870562
"GBA","2003",82,8,9.2,40,"Nintendo","Children","Big-Brain",2.67261241912424
"PS3","2011",72,13,6.3,9,"Sony","Children","Sports",2.58198889747161
"GBA","2003",72,8,7.2,5,"Nintendo","Children","Action",2.67261241912424
"X","2002",90,17,7.6,5,"Xbox","Children","Sports",2.58198889747161
"3DS","2012",67,38,7.6,73,"Nintendo","Teen & Up","Action",2.5
"X360","2008",52,27,7,48,"Xbox","Teen & Up","Big-Brain",2.5
"Wii","2009",53,6,5.8,4,"Nintendo","Children","Action",2.42535625036333
"X360","2010",63,33,7.2,19,"Xbox","Teen & Up","Big-Brain",3.01511344577764
"GC","2004",70,20,8.5,12,"Nintendo","Children","Action",2.58198889747161
"Wii","2009",65,25,7.3,15,"Nintendo","Children","Action",2.88675134594813
"X","2003",82,18,9,9,"Xbox","Children","Sports",2.58198889747161
"X360","2007",43,9,6.4,5,"Xbox","Children","Sports",2.35702260395516
"X","2005",72,31,6,6,"Xbox","Teen & Up","Action",2.58198889747161
"PSP","2006",68,24,7,5,"Sony","Children","Sports",2.35702260395516
"X","2003",40,5,7.4,7,"Xbox","Children","Sports",2.58198889747161
"PS3","2007",60,34,7.1,52,"Sony","Teen & Up","Action",2.42535625036333
"DS","2009",65,7,6.7,9,"Nintendo","Children","Big-Brain",2.5
"PS3","2010",66,17,6.1,12,"Sony","Teen & Up","Big-Brain",3.01511344577764
"X","2005",71,34,8.8,12,"Xbox","Teen & Up","Action",2.58198889747161
"X360","2008",71,7,7,35,"Xbox","Teen & Up","Big-Brain",2.35702260395516
"X","2001",76,18,8.2,6,"Xbox","Teen & Up","Sports",2.58198889747161
"GC","2002",66,4,8.3,10,"Nintendo","Children","Action",2.58198889747161
"X360","2010",63,30,6.4,8,"Xbox","Children","Misc",2.58198889747161
"X360","2007",50,35,5.6,20,"Xbox","Teen & Up","Action",2.35702260395516
"PS3","2009",65,52,6.1,27,"Sony","Teen & Up","Action",2.88675134594813
"X360","2008",65,35,7.1,18,"Xbox","Children","Sports",2.88675134594813
"PSP","2005",80,15,7.9,8,"Sony","Children","Sports",2.35702260395516
"PS3","2006",58,40,7.2,36,"Sony","Teen & Up","Big-Brain",2.67261241912424
"GC","2004",42,8,6.8,9,"Nintendo","Children","Misc",2.58198889747161
"X","2002",78,21,6.6,14,"Xbox","Teen & Up","Action",2.58198889747161
"PS3","2011",85,8,7.9,61,"Sony","Children","Big-Brain",2.35702260395516
"X","2002",83,25,8.3,26,"Xbox","Teen & Up","Big-Brain",2.58198889747161
"GC","2004",83,31,8.6,21,"Nintendo","Teen & Up","Action",2.58198889747161
"XOne","2016",63,75,6.6,457,"Xbox","Teen & Up","Action",2.88675134594813
"X360","2007",53,27,7.4,13,"Xbox","Teen & Up","Action",2.42535625036333
"DS","2009",55,8,8.1,8,"Nintendo","Children","Action",2.58198889747161
"X","2002",59,12,4.3,9,"Xbox","Teen & Up","Sports",2.58198889747161
"GBA","2003",67,6,9.2,17,"Nintendo","Children","Action",2.67261241912424
"PSP","2006",58,37,7.5,39,"Sony","Teen & Up","Action",2.42535625036333
"PSP","2006",51,14,6.3,15,"Sony","Teen & Up","Action",2.35702260395516
"PS3","2012",68,8,4.4,5,"Sony","Children","Sports",2.35702260395516
"PSP","2005",70,13,7.4,16,"Sony","Children","Action",2.42535625036333
"GBA","2001",81,16,8.6,17,"Nintendo","Children","Big-Brain",2.67261241912424
"X360","2007",69,49,7.3,67,"Xbox","Teen & Up","Action",2.5
"X","2004",74,37,7.9,19,"Xbox","Teen & Up","Action",2.67261241912424
"Wii","2009",71,22,8.4,16,"Nintendo","Children","Big-Brain",2.5
"PSP","2010",70,14,8.1,46,"Sony","Teen & Up","Action",2.88675134594813
"PS3","2010",61,26,6.5,8,"Sony","Teen & Up","Sports",2.88675134594813
"DS","2009",49,11,2.6,8,"Nintendo","Children","Big-Brain",2.35702260395516
"GC","2002",50,9,8.9,10,"Nintendo","Children","Action",2.58198889747161
"X360","2006",69,54,6.9,60,"Xbox","Teen & Up","Big-Brain",2.5
"X","2003",74,30,7.9,21,"Xbox","Teen & Up","Action",2.67261241912424
"X360","2006",66,25,6.5,33,"Xbox","Teen & Up","Big-Brain",2.42535625036333
"XOne","2013",23,39,3,211,"Xbox","Teen & Up","Action",3.01511344577764
"PSP","2005",56,10,6.4,22,"Sony","Teen & Up","Action",2.5
"PS3","2010",57,11,4.5,6,"Sony","Children","Action",2.5
"PSP","2009",60,6,7.5,12,"Sony","Teen & Up","Action",2.77350098112615
"DS","2009",82,38,7.1,8,"Nintendo","Children","Action",2.42535625036333
"Wii","2009",81,24,8.5,15,"Nintendo","Children","Big-Brain",2.88675134594813
"3DS","2011",64,8,5.8,9,"Nintendo","Children","Misc",2.77350098112615
"X","2002",79,17,9,4,"Xbox","Children","Sports",2.67261241912424
"X360","2010",74,46,8.1,24,"Xbox","Teen & Up","Action",2.67261241912424
"X","2004",72,75,8.4,49,"Xbox","Teen & Up","Big-Brain",2.67261241912424
"X360","2012",69,17,5.6,99,"Xbox","Teen & Up","Action",3.01511344577764
"Wii","2009",64,26,7.8,43,"Nintendo","Teen & Up","Big-Brain",2.88675134594813
"GC","2004",49,16,4.6,7,"Nintendo","Teen & Up","Action",2.58198889747161
"PSV","2012",76,15,7.8,42,"Sony","Children","Sports",2.42535625036333
"DS","2010",73,13,7,6,"Nintendo","Children","Action",2.42535625036333
"PC","2010",82,6,8.6,37,"PC","Children","Action",2.35702260395516
"X360","2008",54,57,6.3,19,"Xbox","Teen & Up","Action",2.58198889747161
"DS","2008",70,9,8.4,10,"Nintendo","Teen & Up","Action",2.58198889747161
"GBA","2002",79,20,7.8,8,"Nintendo","Children","Big-Brain",2.67261241912424
"PSP","2005",61,40,7.3,21,"Sony","Teen & Up","Action",2.42535625036333
"GC","2003",71,26,7.4,7,"Nintendo","Teen & Up","Action",2.58198889747161
"GC","2006",67,13,7.3,11,"Nintendo","Children","Action",2.58198889747161
"X","2004",67,23,8.8,10,"Xbox","Children","Action",2.67261241912424
"X360","2008",55,42,4.2,15,"Xbox","Children","Sports",2.42535625036333
"DS","2008",72,36,7.6,20,"Nintendo","Children","Big-Brain",2.5
"X360","2007",55,34,6.8,20,"Xbox","Teen & Up","Action",2.58198889747161
"PS3","2009",67,23,7.3,7,"Sony","Children","Action",2.77350098112615
"PS3","2008",59,11,6.8,6,"Sony","Children","Action",2.88675134594813
"X","2002",82,24,8.2,24,"Xbox","Children","Sports",2.88675134594813
"PC","2013",86,45,7.4,1552,"PC","Teen & Up","Action",3.01511344577764
"X","2002",76,22,9,9,"Xbox","Teen & Up","Action",2.67261241912424
"PS3","2010",74,19,5.3,4,"Sony","Children","Sports",2.42535625036333
"X","2003",69,14,7.5,4,"Xbox","Children","Sports",2.67261241912424
"XOne","2014",74,19,7,47,"Xbox","Teen & Up","Misc",2.58198889747161
"Wii","2007",62,11,6.3,4,"Nintendo","Children","Action",2.42535625036333
"X","2006",81,21,6.8,6,"Xbox","Children","Sports",2.77350098112615
"Wii","2007",51,19,7.5,17,"Nintendo","Teen & Up","Action",2.42535625036333
"Wii","2009",71,33,8.2,5,"Nintendo","Children","Action",2.42535625036333
"X","2005",69,46,7.8,10,"Xbox","Teen & Up","Action",2.67261241912424
"X","2003",73,43,8.6,17,"Xbox","Teen & Up","Action",2.67261241912424
"X","2002",68,13,8.5,11,"Xbox","Children","Action",2.67261241912424
"PS3","2011",39,5,3.3,16,"Sony","Teen & Up","Action",2.42535625036333
"X","2005",51,27,2.8,6,"Xbox","Teen & Up","Action",2.67261241912424
"X360","2013",70,42,7.5,268,"Xbox","Teen & Up","Action",3.01511344577764
"X360","2006",64,41,5.5,42,"Xbox","Children","Big-Brain",2.67261241912424
"DS","2008",82,32,7.5,35,"Nintendo","Teen & Up","Big-Brain",3.01511344577764
"X","2005",61,36,7.8,4,"Xbox","Teen & Up","Big-Brain",2.67261241912424
"X","2001",61,21,7.1,7,"Xbox","Children","Action",2.67261241912424
"PS4","2015",59,27,6.1,71,"Sony","Children","Sports",3.01511344577764
"PS3","2010",39,5,5.6,13,"Sony","Teen & Up","Action",3.01511344577764
"PSP","2009",54,13,4.7,13,"Sony","Children","Action",2.5
"X360","2007",71,37,6.9,46,"Xbox","Teen & Up","Action",2.67261241912424
"GC","2002",75,27,8.5,20,"Nintendo","Teen & Up","Action",2.67261241912424
"Wii","2008",72,37,8.7,33,"Nintendo","Children","Action",2.5
"DS","2010",69,6,7,4,"Nintendo","Children","Action",2.77350098112615
"X360","2009",54,29,7.6,68,"Xbox","Children","Sports",2.42535625036333
"DS","2008",34,4,7,4,"Nintendo","Children","Misc",2.42535625036333
"X","2001",64,21,8.3,9,"Xbox","Children","Sports",2.58198889747161
"PSP","2011",70,4,6.6,5,"Sony","Teen & Up","Action",2.88675134594813
"X","2004",35,20,5.9,9,"Xbox","Teen & Up","Action",2.67261241912424
"DS","2005",65,20,7.5,4,"Nintendo","Children","Action",2.58198889747161
"X","2004",65,5,8.3,6,"Xbox","Teen & Up","Sports",2.77350098112615
"X360","2008",56,24,7.5,13,"Xbox","Teen & Up","Action",2.5
"GC","2002",60,20,9.2,17,"Nintendo","Teen & Up","Action",2.67261241912424
"X","2005",49,24,5.4,37,"Xbox","Children","Action",2.77350098112615
"X360","2010",57,4,8.1,10,"Xbox","Children","Sports",2.42535625036333
"X","2007",63,32,7.6,8,"Xbox","Teen & Up","Action",2.77350098112615
"PSP","2007",58,7,4.4,9,"Sony","Children","Action",2.5
"GC","2005",77,27,8.6,8,"Nintendo","Teen & Up","Action",2.67261241912424
"Wii","2007",52,35,5.7,24,"Nintendo","Teen & Up","Action",2.5
"GBA","2003",75,5,7.5,4,"Nintendo","Children","Sports",2.77350098112615
"Wii","2011",79,20,8.1,26,"Nintendo","Children","Action",3.01511344577764
"X","2004",76,43,8.3,26,"Xbox","Teen & Up","Action",2.67261241912424
"GC","2001",81,13,8,9,"Nintendo","Children","Sports",2.67261241912424
"GC","2001",61,11,7.4,8,"Nintendo","Children","Action",2.67261241912424
"X360","2010",62,51,7.6,60,"Xbox","Teen & Up","Action",2.67261241912424
"PS3","2011",82,11,7.3,18,"Sony","Teen & Up","Misc",2.5
"X360","2011",48,8,8.1,16,"Xbox","Teen & Up","Action",2.77350098112615
"GC","2005",39,16,3.2,6,"Nintendo","Children","Action",2.67261241912424
"DS","2005",38,12,6,59,"Nintendo","Children","Sports",2.58198889747161
"PS3","2007",81,9,7.1,8,"Sony","Children","Sports",2.5
"X","2005",68,39,9.1,15,"Xbox","Teen & Up","Sports",2.77350098112615
"Wii","2009",38,14,3,12,"Nintendo","Children","Action",3.01511344577764
"PS3","2006",67,43,7.6,25,"Sony","Teen & Up","Sports",2.67261241912424
"X360","2007",81,21,6.9,16,"Xbox","Children","Sports",2.5
"PS3","2010",51,18,7,6,"Sony","Children","Action",2.88675134594813
"X360","2010",65,27,7.8,20,"Xbox","Teen & Up","Action",3.01511344577764
"X","2003",85,21,6.5,31,"Xbox","Children","Sports",2.77350098112615
"X360","2009",56,46,6.9,56,"Xbox","Teen & Up","Action",2.67261241912424
"DS","2008",58,15,7.8,6,"Nintendo","Teen & Up","Action",2.67261241912424
"XOne","2014",73,26,7,153,"Xbox","Children","Misc",3.01511344577764
"PS3","2008",31,4,4.4,9,"Sony","Children","Sports",2.5
"PS3","2009",61,19,4,6,"Sony","Children","Sports",2.5
"PS3","2008",47,23,6.1,10,"Sony","Teen & Up","Action",2.67261241912424
"X360","2012",73,38,7.9,105,"Xbox","Teen & Up","Action",2.88675134594813
"X","2003",71,31,8.2,11,"Xbox","Children","Sports",2.77350098112615
"GC","2003",61,17,7.3,8,"Nintendo","Children","Action",2.77350098112615
"DS","2008",72,13,7.8,12,"Nintendo","Children","Sports",2.67261241912424
"GC","2005",59,25,8.8,24,"Nintendo","Teen & Up","Action",2.77350098112615
"X","2003",82,35,8.7,15,"Xbox","Teen & Up","Action",2.77350098112615
"Wii","2010",82,29,8.8,25,"Nintendo","Teen & Up","Big-Brain",2.67261241912424
"X360","2008",69,33,6.7,7,"Xbox","Children","Sports",2.58198889747161
"GC","2005",87,32,7.9,7,"Nintendo","Teen & Up","Action",2.77350098112615
"PS3","2009",58,25,7,52,"Sony","Children","Sports",2.5
"PS3","2009",51,28,5.3,20,"Sony","Teen & Up","Big-Brain",2.77350098112615
"PSP","2011",77,9,6,5,"Sony","Children","Sports",2.58198889747161
"X360","2006",52,57,6.1,21,"Xbox","Teen & Up","Action",2.5
"X","2004",84,55,7.9,18,"Xbox","Teen & Up","Action",2.77350098112615
"X","2003",69,22,6.3,7,"Xbox","Teen & Up","Action",2.77350098112615
"PS3","2008",56,16,5.6,8,"Sony","Teen & Up","Action",2.67261241912424
"GC","2003",64,6,5,4,"Nintendo","Children","Action",2.77350098112615
"X360","2006",75,52,6.8,25,"Xbox","Children","Sports",2.58198889747161
"X360","2011",60,48,6.3,37,"Xbox","Teen & Up","Action",3.01511344577764
"X","2003",72,26,8.6,5,"Xbox","Teen & Up","Action",2.77350098112615
"X","2004",82,61,7.3,12,"Xbox","Teen & Up","Action",2.77350098112615
"PSP","2008",79,9,7.4,7,"Sony","Children","Sports",2.5
"Wii","2007",77,41,7.4,16,"Nintendo","Children","Action",2.5
"GBA","2005",61,5,6.9,9,"Nintendo","Children","Action",2.88675134594813
"X","2003",57,27,9.2,5,"Xbox","Teen & Up","Action",2.77350098112615
"X360","2007",71,25,5.8,13,"Xbox","Children","Action",2.5
"PS3","2008",53,37,3.8,20,"Sony","Teen & Up","Action",2.77350098112615
"X360","2009",63,31,6.6,7,"Xbox","Children","Action",2.88675134594813
"GC","2005",80,27,7.5,14,"Nintendo","Children","Sports",2.77350098112615
"X360","2009",51,47,6.2,12,"Xbox","Teen & Up","Action",2.67261241912424
"GBA","2003",73,17,8.3,11,"Nintendo","Teen & Up","Action",2.88675134594813
"GC","2002",36,6,5.6,23,"Nintendo","Teen & Up","Action",2.77350098112615
"X","2002",73,28,7.3,10,"Xbox","Teen & Up","Action",2.77350098112615
"X","2003",67,21,6.3,11,"Xbox","Teen & Up","Action",2.77350098112615
"XOne","2016",75,5,8,6,"Xbox","Children","Misc",2.77350098112615
"X360","2007",49,47,5.2,31,"Xbox","Children","Misc",2.67261241912424
"X360","2010",42,9,4.8,4,"Xbox","Teen & Up","Action",3.01511344577764
"GC","2003",65,28,7.6,13,"Nintendo","Children","Action",2.77350098112615
"PS3","2009",53,34,6,22,"Sony","Teen & Up","Action",3.01511344577764
"X360","2009",68,33,7,9,"Xbox","Children","Action",3.01511344577764
"X","2003",50,15,5,7,"Xbox","Teen & Up","Action",2.77350098112615
"X","2002",54,9,8.9,10,"Xbox","Teen & Up","Action",2.77350098112615
"PSP","2006",76,7,6.6,23,"Sony","Children","Sports",2.77350098112615
"GBA","2002",57,9,6,7,"Nintendo","Teen & Up","Action",2.88675134594813
"DS","2007",72,48,7.9,37,"Nintendo","Teen & Up","Action",2.58198889747161
"X360","2014",65,4,5.1,14,"Xbox","Children","Sports",2.58198889747161
"X","2006",41,20,7.2,13,"Xbox","Teen & Up","Action",2.88675134594813
"Wii","2007",57,23,8,10,"Nintendo","Children","Misc",3.01511344577764
"GC","2003",72,11,8.2,5,"Nintendo","Teen & Up","Misc",2.77350098112615
"X","2004",62,49,6.4,13,"Xbox","Teen & Up","Action",2.88675134594813
"X","2004",71,39,8.2,21,"Xbox","Teen & Up","Sports",2.88675134594813
"X360","2009",61,28,5,20,"Xbox","Teen & Up","Sports",2.77350098112615
"PSP","2005",75,59,7.8,26,"Sony","Teen & Up","Sports",2.67261241912424
"X360","2009",25,27,2.5,41,"Xbox","Teen & Up","Action",2.67261241912424
"GC","2002",74,11,8.4,5,"Nintendo","Teen & Up","Action",2.77350098112615
"Wii","2007",52,11,7.1,21,"Nintendo","Children","Sports",2.58198889747161
"PS3","2010",59,49,7.7,68,"Sony","Teen & Up","Action",2.77350098112615
"PSP","2006",77,17,6.6,8,"Sony","Teen & Up","Action",2.77350098112615
"Wii","2008",49,5,5.8,32,"Nintendo","Children","Sports",2.58198889747161
"Wii","2008",49,33,5.9,56,"Nintendo","Teen & Up","Action",2.88675134594813
"PS3","2007",81,31,6.5,16,"Sony","Children","Sports",2.77350098112615
"GC","2003",59,5,7,5,"Nintendo","Children","Sports",2.77350098112615
"X360","2010",70,26,6.4,31,"Xbox","Teen & Up","Big-Brain",2.88675134594813
"PS3","2012",66,8,3.7,20,"Sony","Children","Action",2.88675134594813
"GC","2005",66,14,7.3,11,"Nintendo","Children","Sports",2.88675134594813
"PS3","2008",45,9,7.4,10,"Sony","Children","Action",2.58198889747161
"DS","2005",66,32,7.7,11,"Nintendo","Children","Sports",3.01511344577764
"X","2005",83,54,8.9,35,"Xbox","Teen & Up","Action",2.88675134594813
"Wii","2008",37,4,3.5,8,"Nintendo","Children","Action",2.58198889747161
"X360","2007",73,24,2.8,34,"Xbox","Children","Big-Brain",2.77350098112615
"X","2003",75,18,8.8,18,"Xbox","Teen & Up","Action",2.88675134594813
"PS3","2007",51,18,5.2,17,"Sony","Teen & Up","Action",2.67261241912424
"PS3","2008",62,40,5.8,18,"Sony","Teen & Up","Action",3.01511344577764
"GC","2005",67,7,6.6,7,"Nintendo","Children","Action",2.88675134594813
"Wii","2007",67,29,6.3,15,"Nintendo","Children","Action",2.67261241912424
"PS3","2007",77,19,7.2,12,"Sony","Children","Sports",2.58198889747161
"PS3","2009",57,48,5.3,46,"Sony","Teen & Up","Action",3.01511344577764
"PSP","2006",74,32,8.1,21,"Sony","Teen & Up","Big-Brain",2.77350098112615
"X360","2006",75,33,8.7,49,"Xbox","Teen & Up","Big-Brain",2.88675134594813
"PS3","2010",61,23,5.2,5,"Sony","Children","Action",3.01511344577764
"DS","2006",63,17,7.6,13,"Nintendo","Teen & Up","Action",2.77350098112615
"PS3","2007",70,16,6.3,27,"Sony","Teen & Up","Action",2.67261241912424
"DS","2005",50,18,5.7,16,"Nintendo","Children","Action",2.67261241912424
"PSP","2006",58,12,3.1,15,"Sony","Teen & Up","Big-Brain",2.58198889747161
"XOne","2013",53,4,6.9,63,"Xbox","Children","Big-Brain",3.01511344577764
"X360","2006",69,23,6.5,14,"Xbox","Teen & Up","Sports",2.58198889747161
"PSP","2006",64,20,7.8,17,"Sony","Teen & Up","Action",2.67261241912424
"PS3","2009",62,34,7,16,"Sony","Teen & Up","Big-Brain",2.88675134594813
"GBA","2003",77,31,8.5,18,"Nintendo","Children","Sports",3.01511344577764
"XOne","2014",77,48,7.5,67,"Xbox","Children","Misc",3.01511344577764
"PSP","2006",77,53,7.8,31,"Sony","Teen & Up","Big-Brain",2.67261241912424
"DS","2009",75,33,6.7,6,"Nintendo","Children","Big-Brain",2.67261241912424
"GC","2003",89,16,8.4,8,"Nintendo","Children","Sports",2.88675134594813
"X360","2005",72,49,7.1,36,"Xbox","Teen & Up","Sports",2.77350098112615
"GC","2002",84,11,6.3,4,"Nintendo","Children","Sports",2.88675134594813
"X","2004",77,27,6.2,11,"Xbox","Children","Sports",2.88675134594813
"Wii","2008",63,5,8,5,"Nintendo","Children","Action",2.67261241912424
"X360","2011",60,9,3.6,138,"Xbox","Teen & Up","Action",2.58198889747161
"Wii","2007",44,31,7.2,37,"Nintendo","Children","Action",2.67261241912424
"X360","2009",62,24,6.8,14,"Xbox","Teen & Up","Action",3.01511344577764
"X360","2009",60,4,5,4,"Xbox","Children","Action",2.67261241912424
"PS3","2007",73,23,7.3,21,"Sony","Children","Sports",2.67261241912424
"DS","2010",80,8,8,13,"Nintendo","Children","Big-Brain",3.01511344577764
"DS","2005",78,17,7.7,10,"Nintendo","Children","Action",2.67261241912424
"GC","2003",89,24,8.5,18,"Nintendo","Children","Sports",2.88675134594813
"GC","2005",75,17,9.3,4,"Nintendo","Children","Action",2.88675134594813
"GC","2002",78,13,6.5,4,"Nintendo","Teen & Up","Sports",2.88675134594813
"PSP","2006",73,30,7,7,"Sony","Children","Big-Brain",2.67261241912424
"GC","2003",89,16,8.1,8,"Nintendo","Children","Sports",2.88675134594813
"GC","2001",83,21,7.8,14,"Nintendo","Children","Sports",2.88675134594813
"X360","2009",48,36,6.8,17,"Xbox","Teen & Up","Big-Brain",3.01511344577764
"Wii","2007",77,38,8.5,48,"Nintendo","Teen & Up","Action",2.67261241912424
"X","2004",44,6,5.9,9,"Xbox","Teen & Up","Sports",3.01511344577764
"X","2005",78,55,7.5,23,"Xbox","Teen & Up","Big-Brain",3.01511344577764
"PSP","2005",74,49,8.3,30,"Sony","Teen & Up","Action",2.67261241912424
